日期,OT,开盘,高,低,交易量,涨跌幅
2022/4/28,13979.84 ,"13,907.06","14,074.71","13,822.16",97.67M,1.35%
2022/4/27,13793.94 ,"13,760.22","13,849.43","13,566.20",134.62M,0.27%
2022/4/26,13756.40 ,"14,087.08","14,112.84","13,749.68",98.35M,-1.20%
2022/4/25,13924.17 ,"13,908.05","14,037.63","13,863.39",85.28M,-1.54%
2022/4/22,14142.09 ,"14,320.51","14,372.47","14,142.09",82.42M,-2.48%
2022/4/21,14502.41 ,"14,376.05","14,598.11","14,374.59",78.40M,0.98%
2022/4/20,14362.03 ,"14,154.48","14,362.03","14,149.68",75.49M,1.47%
2022/4/19,14153.46 ,"14,057.43","14,199.09","13,991.70",70.61M,-0.07%
2022/4/14,14163.85 ,"14,098.48","14,198.78","14,038.30",87.53M,0.62%
2022/4/13,14076.44 ,"14,062.70","14,100.03","13,961.95",80.46M,-0.34%
2022/4/12,14124.95 ,"13,956.56","14,180.09","13,887.11",104.68M,-0.48%
2022/4/11,14192.78 ,"14,162.97","14,298.02","14,094.83",69.82M,-0.64%
2022/4/8,14283.67 ,"14,275.87","14,321.82","14,178.28",74.25M,1.46%
2022/4/7,14078.15 ,"14,187.13","14,315.35","14,069.53",84.79M,-0.52%
2022/4/6,14151.69 ,"14,402.16","14,437.91","14,027.18",104.31M,-1.89%
2022/4/5,14424.36 ,"14,504.80","14,603.44","14,347.33",79.13M,-0.65%
2022/4/4,14518.16 ,"14,503.96","14,535.07","14,334.10",69.36M,0.50%
2022/4/1,14446.48 ,"14,447.78","14,506.02","14,403.09",72.48M,0.22%
2022/3/31,14414.75 ,"14,674.83","14,732.00","14,404.03",88.19M,-1.31%
2022/3/30,14606.05 ,"14,712.32","14,744.72","14,555.87",76.51M,-1.45%
2022/3/29,14820.33 ,"14,592.74","14,925.25","14,553.71",99.66M,2.79%
2022/3/28,14417.37 ,"14,376.00","14,627.58","14,371.90",70.59M,0.78%
2022/3/25,14305.76 ,"14,332.26","14,428.03","14,247.38",73.04M,0.22%
2022/3/24,14273.79 ,"14,305.80","14,375.82","14,187.82",77.32M,-0.07%
2022/3/23,14283.65 ,"14,532.84","14,539.31","14,226.43",76.38M,-1.31%
2022/3/22,14473.20 ,"14,365.67","14,508.01","14,343.34",79.55M,1.02%
2022/3/21,14326.97 ,"14,385.82","14,457.30","14,306.26",69.81M,-0.60%
2022/3/18,14413.09 ,"14,374.41","14,413.09","14,109.79",181.20M,0.17%
2022/3/17,14388.06 ,"14,500.05","14,509.23","14,243.94",96.87M,-0.36%
2022/3/16,14440.74 ,"14,245.77","14,553.10","14,183.26",138.61M,3.76%
2022/3/15,13917.27 ,"13,768.44","13,974.84","13,577.81",101.28M,-0.09%
2022/3/14,13929.11 ,"13,827.22","14,082.06","13,815.80",118.95M,2.21%
2022/3/11,13628.11 ,"13,479.69","13,943.97","13,407.97",130.84M,1.38%
2022/3/10,13442.10 ,"13,819.44","13,829.97","13,341.79",148.86M,-2.93%
2022/3/9,13847.93 ,"13,215.06","13,847.93","13,199.68",177.83M,7.92%
2022/3/8,12831.51 ,"12,673.89","13,106.78","12,672.00",172.92M,-0.02%
2022/3/7,12834.65 ,"12,614.08","13,150.35","12,438.85",192.41M,-1.98%
2022/3/4,13094.54 ,"13,485.98","13,562.60","13,094.54",178.57M,-4.41%
2022/3/3,13698.40 ,"13,990.25","14,057.15","13,669.10",118.91M,-2.16%
2022/3/2,14000.11 ,"13,836.93","14,114.79","13,707.86",158.82M,0.69%
2022/3/1,13904.85 ,"14,404.22","14,448.61","13,904.85",145.25M,-3.85%
2022/2/28,14461.02 ,"14,263.73","14,510.77","14,106.89",160.85M,-0.73%
2022/2/25,14567.23 ,"14,230.09","14,567.62","14,027.93",160.38M,3.67%
2022/2/24,14052.10 ,"13,989.41","14,221.71","13,807.28",219.86M,-3.96%
2022/2/23,14631.36 ,"14,754.22","14,901.09","14,586.35",89.09M,-0.42%
2022/2/22,14693.00 ,"14,365.06","14,782.16","14,357.86",115.32M,-0.26%
2022/2/21,14731.12 ,"15,186.63","15,192.47","14,617.66",78.15M,-2.07%
2022/2/18,15042.51 ,"15,278.66","15,317.39","14,989.05",87.53M,-1.47%
2022/2/17,15267.63 ,"15,404.14","15,440.08","15,206.40",78.68M,-0.67%
2022/2/16,15370.30 ,"15,431.27","15,542.84","15,327.94",67.04M,-0.28%
2022/2/15,15412.71 ,"15,077.32","15,418.41","15,068.33",83.22M,1.98%
2022/2/14,15113.97 ,"15,065.73","15,150.54","14,844.10",119.71M,-2.02%
2022/2/11,15425.12 ,"15,353.86","15,511.34","15,308.69",100.06M,-0.42%
2022/2/10,15490.44 ,"15,597.06","15,614.47","15,413.37",94.70M,0.05%
2022/2/9,15482.01 ,"15,356.95","15,513.94","15,351.48",85.34M,1.57%
2022/2/8,15242.38 ,"15,221.70","15,338.00","15,158.80",80.96M,0.24%
2022/2/7,15206.64 ,"15,220.08","15,256.08","15,076.89",71.12M,0.71%
2022/2/4,15099.56 ,"15,410.73","15,423.94","15,060.48",93.80M,-1.75%
2022/2/3,15368.47 ,"15,565.94","15,602.50","15,367.16",104.95M,-1.57%
2022/2/2,15613.77 ,"15,689.16","15,736.52","15,604.99",66.32M,-0.04%
2022/2/1,15619.39 ,"15,620.56","15,687.96","15,537.05",74.93M,0.96%
2022/1/31,15471.20 ,"15,506.79","15,566.38","15,338.19",88.31M,0.99%
2022/1/28,15318.95 ,"15,411.86","15,416.59","15,122.65",91.38M,-1.32%
2022/1/27,15524.27 ,"15,229.98","15,582.45","15,197.53",105.99M,0.42%
2022/1/26,15459.39 ,"15,273.06","15,524.96","15,272.87",82.97M,2.22%
2022/1/25,15123.87 ,"15,139.07","15,205.75","14,979.11",86.07M,0.75%
2022/1/24,15011.13 ,"15,499.61","15,587.39","14,952.67",115.82M,-3.80%
2022/1/21,15603.88 ,"15,694.82","15,728.29","15,456.87",105.90M,-1.94%
2022/1/20,15912.33 ,"15,837.24","15,912.33","15,737.33",62.98M,0.65%
2022/1/19,15809.72 ,"15,639.45","15,898.05","15,629.86",74.92M,0.24%
2022/1/18,15772.56 ,"15,839.15","15,843.58","15,669.35",70.56M,-1.01%
2022/1/17,15933.72 ,"15,948.90","15,962.70","15,894.77",46.58M,0.32%
2022/1/14,15883.24 ,"15,929.37","15,970.70","15,833.73",80.46M,-0.93%
2022/1/13,16031.59 ,"15,959.83","16,090.29","15,941.78",72.98M,0.13%
2022/1/12,16010.32 ,"16,054.93","16,061.50","15,955.54",69.36M,0.43%
2022/1/11,15941.81 ,"15,918.82","15,979.99","15,880.39",74.62M,1.10%
2022/1/10,15768.27 ,"16,006.44","16,015.34","15,724.23",82.83M,-1.13%
2022/1/7,15947.74 ,"15,999.02","16,044.28","15,862.71",74.47M,-0.65%
2022/1/6,16052.03 ,"16,076.16","16,156.56","15,988.63",75.76M,-1.35%
2022/1/5,16271.75 ,"16,177.44","16,285.35","16,161.72",68.25M,0.74%
2022/1/4,16152.61 ,"16,069.80","16,202.58","16,036.52",75.19M,0.82%
2022/1/3,16020.73 ,"15,947.44","16,069.38","15,943.16",56.87M,0.86%
2021/12/30,15884.86 ,"15,837.56","15,890.74","15,834.57",32.46M,0.21%
2021/12/29,15852.25 ,"15,952.47","15,955.03","15,803.59",34.97M,-0.70%
2021/12/28,15963.70 ,"15,839.19","15,974.79","15,832.96",34.02M,0.81%
2021/12/27,15835.25 ,"15,705.53","15,854.62","15,697.44",28.90M,0.50%
2021/12/23,15756.31 ,"15,660.78","15,768.45","15,622.60",43.25M,1.04%
2021/12/22,15593.47 ,"15,474.84","15,593.47","15,425.16",43.00M,0.95%
2021/12/21,15447.44 ,"15,379.08","15,452.42","15,305.61",53.33M,1.36%
2021/12/20,15239.67 ,"15,152.56","15,296.08","15,060.10",69.12M,-1.88%
2021/12/17,15531.69 ,"15,599.75","15,609.51","15,419.55",140.84M,-0.67%
2021/12/16,15636.40 ,"15,708.94","15,780.93","15,621.57",87.30M,1.03%
2021/12/15,15476.35 ,"15,503.64","15,531.04","15,451.74",54.56M,0.15%
2021/12/14,15453.56 ,"15,680.35","15,697.98","15,448.45",62.44M,-1.08%
2021/12/13,15621.72 ,"15,653.57","15,794.31","15,591.62",57.00M,-0.01%
2021/12/10,15623.31 ,"15,572.69","15,689.50","15,550.45",58.76M,-0.10%
2021/12/9,15639.26 ,"15,705.93","15,721.48","15,613.40",60.66M,-0.30%
2021/12/8,15687.09 ,"15,781.05","15,834.04","15,683.67",72.09M,-0.80%
2021/12/7,15813.94 ,"15,546.70","15,827.94","15,544.79",86.20M,2.82%
2021/12/6,15380.79 ,"15,323.20","15,415.46","15,150.54",74.84M,1.39%
2021/12/3,15169.98 ,"15,422.90","15,422.90","15,101.71",80.65M,-0.61%
2021/12/2,15263.11 ,"15,300.73","15,373.52","15,172.90",93.61M,-1.35%
2021/12/1,15472.67 ,"15,233.37","15,509.46","15,187.09",86.13M,2.47%
2021/11/30,15100.13 ,"15,117.63","15,280.04","15,015.42",152.64M,-1.18%
2021/11/29,15280.86 ,"15,418.28","15,441.91","15,237.87",95.66M,0.16%
2021/11/26,15257.04 ,"15,383.90","15,540.29","15,244.46",133.31M,-4.15%
2021/11/25,15917.98 ,"15,928.38","15,962.54","15,865.41",57.28M,0.25%
2021/11/24,15878.39 ,"15,942.28","15,974.30","15,740.60",87.89M,-0.37%
2021/11/23,15937.00 ,"15,987.20","16,054.38","15,866.01",91.00M,-1.11%
2021/11/22,16115.69 ,"16,188.54","16,202.77","16,090.54",65.47M,-0.27%
2021/11/19,16159.97 ,"16,269.22","16,282.87","16,092.63",105.50M,-0.38%
2021/11/18,16221.73 ,"16,262.29","16,290.19","16,193.34",57.89M,-0.18%
2021/11/17,16251.13 ,"16,248.32","16,283.52","16,240.51",54.13M,0.02%
2021/11/16,16247.86 ,"16,174.31","16,266.26","16,157.58",56.78M,0.61%
2021/11/15,16148.64 ,"16,109.41","16,149.87","16,072.29",53.30M,0.34%
2021/11/12,16094.07 ,"16,100.08","16,122.76","16,065.06",60.30M,0.07%
2021/11/11,16083.11 ,"16,067.34","16,114.55","16,032.50",56.63M,0.10%
2021/11/10,16067.83 ,"16,053.00","16,076.56","15,985.90",62.12M,0.17%
2021/11/9,16040.47 ,"16,026.74","16,104.13","16,022.64",61.43M,-0.04%
2021/11/8,16046.52 ,"16,040.85","16,068.73","16,016.20",48.90M,-0.05%
2021/11/5,16054.36 ,"16,011.57","16,084.90","16,008.40",75.30M,0.15%
2021/11/4,16029.65 ,"16,035.90","16,064.79","15,997.63",76.26M,0.44%
2021/11/3,15959.98 ,"15,957.15","15,972.71","15,922.10",74.35M,0.03%
2021/11/2,15954.45 ,"15,825.27","15,960.21","15,824.11",60.60M,0.94%
2021/11/1,15806.29 ,"15,764.55","15,849.40","15,760.35",49.16M,0.75%
2021/10/29,15688.77 ,"15,579.90","15,689.66","15,495.51",80.57M,-0.05%
2021/10/28,15696.33 ,"15,681.52","15,706.39","15,629.33",78.88M,-0.06%
2021/10/27,15705.81 ,"15,725.40","15,744.79","15,671.59",73.43M,-0.33%
2021/10/26,15757.06 ,"15,652.91","15,781.00","15,650.35",56.06M,1.01%
2021/10/25,15599.23 ,"15,580.58","15,618.88","15,531.95",51.30M,0.36%
2021/10/22,15542.98 ,"15,507.99","15,614.76","15,492.29",49.95M,0.46%
2021/10/21,15472.56 ,"15,408.80","15,532.94","15,406.59",54.65M,-0.32%
2021/10/20,15522.92 ,"15,473.56","15,567.07","15,465.03",54.74M,0.05%
2021/10/19,15515.83 ,"15,510.99","15,527.97","15,457.43",49.58M,0.27%
2021/10/18,15474.47 ,"15,518.59","15,542.17","15,416.02",49.46M,-0.72%
2021/10/15,15587.36 ,"15,481.22","15,598.58","15,465.93",73.67M,0.81%
2021/10/14,15462.72 ,"15,350.72","15,464.38","15,303.39",60.00M,1.40%
2021/10/13,15249.38 ,"15,130.80","15,302.43","15,109.61",69.66M,0.68%
2021/10/12,15146.87 ,"15,025.35","15,174.29","15,012.07",60.96M,-0.34%
2021/10/11,15199.14 ,"15,115.46","15,202.74","15,094.44",75.31M,-0.05%
2021/10/8,15206.13 ,"15,242.76","15,267.92","15,184.76",59.53M,-0.29%
2021/10/7,15250.86 ,"15,162.75","15,253.29","15,116.47",76.33M,1.85%
2021/10/6,14973.33 ,"15,040.10","15,049.49","14,818.71",96.19M,-1.46%
2021/10/5,15194.49 ,"15,055.40","15,202.20","15,011.44",60.53M,1.05%
2021/10/4,15036.55 ,"15,061.86","15,175.25","15,016.93",52.65M,-0.79%
2021/10/1,15156.44 ,"15,041.60","15,262.75","14,983.80",66.03M,-0.68%
2021/9/30,15260.69 ,"15,434.33","15,448.52","15,246.00",74.66M,-0.68%
2021/9/29,15365.27 ,"15,357.00","15,422.75","15,301.35",56.30M,0.77%
2021/9/28,15248.56 ,"15,542.03","15,542.41","15,232.97",75.18M,-2.09%
2021/9/27,15573.88 ,"15,699.01","15,704.05","15,552.09",59.04M,0.27%
2021/9/24,15531.75 ,"15,562.14","15,573.46","15,497.17",49.97M,-0.72%
2021/9/23,15643.97 ,"15,630.01","15,695.65","15,593.72",54.65M,0.88%
2021/9/22,15506.74 ,"15,463.24","15,508.42","15,378.93",54.14M,1.03%
2021/9/21,15348.53 ,"15,265.03","15,394.33","15,205.70",61.55M,1.43%
2021/9/20,15132.06 ,"15,259.50","15,262.76","15,019.49",96.69M,-2.31%
2021/9/17,15490.17 ,"15,774.57","15,791.90","15,455.54",158.39M,-1.03%
2021/9/16,15651.75 ,"15,666.63","15,745.19","15,638.23",54.36M,0.23%
2021/9/15,15616.00 ,"15,731.48","15,740.01","15,613.72",58.97M,-0.68%
2021/9/14,15722.99 ,"15,697.72","15,763.58","15,663.42",51.34M,0.14%
2021/9/13,15701.42 ,"15,681.17","15,787.66","15,674.16",50.52M,0.59%
2021/9/10,15609.81 ,"15,648.89","15,702.60","15,574.94",55.58M,-0.09%
2021/9/9,15623.15 ,"15,499.45","15,693.22","15,453.96",54.61M,0.08%
2021/9/8,15610.28 ,"15,714.61","15,755.30","15,590.41",62.58M,-1.47%
2021/9/7,15843.09 ,"15,896.56","15,927.77","15,826.86",45.06M,-0.56%
2021/9/6,15932.12 ,"15,818.44","15,959.74","15,814.63",31.92M,0.96%
2021/9/3,15781.20 ,"15,841.45","15,868.69","15,690.02",40.90M,-0.37%
2021/9/2,15840.59 ,"15,813.57","15,874.67","15,810.77",37.30M,0.10%
2021/9/1,15824.29 ,"15,958.41","15,981.70","15,773.44",53.32M,-0.07%
2021/8/31,15835.09 ,"15,929.26","16,006.76","15,761.57",75.10M,-0.33%
2021/8/30,15887.31 ,"15,856.71","15,896.73","15,847.66",27.22M,0.22%
2021/8/27,15851.75 ,"15,778.92","15,859.77","15,752.09",32.13M,0.37%
2021/8/26,15793.62 ,"15,773.71","15,834.91","15,701.85",39.68M,-0.42%
2021/8/25,15860.66 ,"15,912.85","15,932.62","15,853.32",35.54M,-0.28%
2021/8/24,15905.85 ,"15,897.86","15,918.72","15,856.05",42.75M,0.33%
2021/8/23,15852.79 ,"15,930.72","15,930.72","15,799.59",39.88M,0.28%
2021/8/20,15808.04 ,"15,734.68","15,808.04","15,656.28",49.98M,0.27%
2021/8/19,15765.81 ,"15,737.18","15,804.85","15,621.98",64.75M,-1.25%
2021/8/18,15965.97 ,"15,935.21","15,969.85","15,872.99",45.36M,0.28%
2021/8/17,15921.95 ,"15,872.12","15,937.47","15,811.57",46.08M,-0.02%
2021/8/16,15925.73 ,"15,875.70","15,961.18","15,851.28",44.31M,-0.32%
2021/8/13,15977.44 ,"15,948.15","16,030.33","15,940.82",39.91M,0.25%
2021/8/12,15937.51 ,"15,829.27","15,964.38","15,823.53",53.02M,0.70%
2021/8/11,15826.09 ,"15,792.12","15,887.16","15,724.99",46.98M,0.35%
2021/8/10,15770.71 ,"15,734.14","15,802.15","15,733.65",37.94M,0.16%
2021/8/9,15745.41 ,"15,773.51","15,798.51","15,699.27",41.28M,-0.10%
2021/8/6,15761.45 ,"15,770.85","15,808.24","15,737.10",52.19M,0.11%
2021/8/5,15744.67 ,"15,691.74","15,751.88","15,672.27",61.56M,0.33%
2021/8/4,15692.13 ,"15,653.65","15,712.27","15,600.80",54.85M,0.88%
2021/8/3,15555.08 ,"15,537.69","15,608.07","15,492.58",50.03M,-0.09%
2021/8/2,15568.73 ,"15,631.70","15,702.89","15,511.25",53.80M,0.16%
2021/7/30,15544.39 ,"15,493.74","15,613.66","15,440.89",61.34M,-0.61%
2021/7/29,15640.47 ,"15,608.82","15,659.22","15,563.65",51.56M,0.45%
2021/7/28,15570.36 ,"15,538.75","15,577.13","15,497.10",56.57M,0.33%
2021/7/27,15519.13 ,"15,537.89","15,586.90","15,423.56",44.08M,-0.64%
2021/7/26,15618.98 ,"15,586.66","15,641.61","15,544.94",38.64M,-0.32%
2021/7/23,15669.29 ,"15,603.69","15,681.41","15,583.65",54.90M,1.00%
2021/7/22,15514.54 ,"15,533.22","15,578.75","15,471.47",50.33M,0.60%
2021/7/21,15422.50 ,"15,239.92","15,443.76","15,194.54",65.07M,1.36%
2021/7/20,15216.27 ,"15,234.85","15,300.29","15,091.90",60.03M,0.55%
2021/7/19,15133.20 ,"15,420.14","15,423.84","15,048.56",85.99M,-2.62%
2021/7/16,15540.31 ,"15,682.75","15,699.93","15,476.99",60.32M,-0.57%
2021/7/15,15629.66 ,"15,737.36","15,737.36","15,592.01",62.69M,-1.01%
2021/7/14,15788.98 ,"15,733.19","15,810.68","15,717.83",41.15M,0.00%
2021/7/13,15789.64 ,"15,769.51","15,806.57","15,747.57",50.05M,-0.01%
2021/7/12,15790.51 ,"15,675.42","15,806.90","15,631.84",47.46M,0.65%
2021/7/9,15687.93 ,"15,497.93","15,687.93","15,479.44",60.46M,1.73%
2021/7/8,15420.64 ,"15,584.72","15,591.65","15,304.41",78.81M,-1.73%
2021/7/7,15692.71 ,"15,606.94","15,700.95","15,604.58",59.73M,1.17%
2021/7/6,15511.38 ,"15,615.07","15,647.88","15,466.66",53.76M,-0.96%
2021/7/5,15661.97 ,"15,628.42","15,673.88","15,535.29",29.75M,0.08%
2021/7/2,15650.09 ,"15,644.84","15,705.53","15,616.43",43.12M,0.30%
2021/7/1,15603.81 ,"15,624.28","15,708.78","15,488.49",49.57M,0.47%
2021/6/30,15531.04 ,"15,700.06","15,709.34","15,461.20",63.95M,-1.02%
2021/6/29,15690.59 ,"15,565.83","15,752.93","15,555.49",50.28M,0.88%
2021/6/28,15554.18 ,"15,570.80","15,668.08","15,542.17",43.95M,-0.34%
2021/6/25,15607.97 ,"15,584.90","15,612.66","15,533.40",46.61M,0.12%
2021/6/24,15589.23 ,"15,528.55","15,606.89","15,476.67",52.48M,0.86%
2021/6/23,15456.39 ,"15,674.33","15,675.90","15,456.39",50.47M,-1.15%
2021/6/22,15636.33 ,"15,587.57","15,652.75","15,518.31",53.06M,0.21%
2021/6/21,15603.24 ,"15,391.50","15,606.57","15,309.44",61.78M,1.00%
2021/6/18,15448.04 ,"15,720.52","15,736.93","15,426.76",126.35M,-1.78%
2021/6/17,15727.67 ,"15,655.32","15,752.34","15,649.22",62.36M,0.11%
2021/6/16,15710.57 ,"15,756.83","15,759.66","15,674.61",58.59M,-0.12%
2021/6/15,15729.52 ,"15,744.77","15,792.35","15,714.94",46.00M,0.36%
2021/6/14,15673.64 ,"15,739.89","15,802.67","15,673.64",46.56M,-0.13%
2021/6/11,15693.27 ,"15,583.29","15,703.84","15,548.35",57.09M,0.78%
2021/6/10,15571.22 ,"15,610.08","15,637.94","15,513.36",57.00M,-0.06%
2021/6/9,15581.14 ,"15,642.74","15,669.14","15,505.15",50.37M,-0.38%
2021/6/8,15640.60 ,"15,674.41","15,727.23","15,638.32",54.92M,-0.23%
2021/6/7,15677.15 ,"15,661.58","15,732.06","15,614.18",46.95M,-0.10%
2021/6/4,15692.90 ,"15,651.69","15,705.89","15,607.92",44.67M,0.39%
2021/6/3,15632.67 ,"15,591.54","15,657.15","15,477.32",45.34M,0.19%
2021/6/2,15602.71 ,"15,570.77","15,631.02","15,554.02",51.68M,0.23%
2021/6/1,15567.36 ,"15,513.13","15,685.40","15,512.36",56.07M,0.95%
2021/5/31,15421.13 ,"15,496.48","15,499.64","15,414.38",36.50M,-0.64%
2021/5/28,15519.98 ,"15,443.14","15,548.72","15,435.74",56.86M,0.74%
2021/5/27,15406.73 ,"15,419.20","15,490.06","15,350.67",119.42M,-0.28%
2021/5/26,15450.72 ,"15,520.44","15,541.86","15,407.48",58.67M,-0.09%
2021/5/25,15465.09 ,"15,548.29","15,568.60","15,465.09",92.98M,0.18%
2021/5/21,15437.51 ,"15,411.03","15,467.19","15,364.43",70.07M,0.44%
2021/5/20,15370.26 ,"15,207.32","15,370.26","15,102.35",65.60M,1.70%
2021/5/19,15113.56 ,"15,238.82","15,266.53","14,961.27",75.86M,-1.77%
2021/5/18,15386.58 ,"15,514.72","15,538.01","15,344.10",65.84M,-0.07%
2021/5/17,15396.62 ,"15,432.34","15,482.23","15,353.66",67.79M,-0.13%
2021/5/14,15416.64 ,"15,301.74","15,417.24","15,214.68",69.23M,1.43%
2021/5/13,15199.68 ,"14,967.80","15,235.89","14,816.35",64.38M,0.33%
2021/5/12,15150.22 ,"15,144.04","15,226.36","15,058.11",79.30M,0.20%
2021/5/11,15119.75 ,"15,253.32","15,255.89","15,006.73",80.13M,-1.82%
2021/5/10,15400.41 ,"15,417.53","15,419.43","15,347.96",65.16M,0.00%
2021/5/7,15399.65 ,"15,348.32","15,406.41","15,290.20",74.56M,1.34%
2021/5/6,15196.74 ,"15,170.77","15,281.40","15,092.77",77.04M,0.17%
2021/5/5,15170.78 ,"14,969.63","15,170.78","14,963.77",81.59M,2.12%
2021/5/4,14856.48 ,"15,259.50","15,260.75","14,845.27",89.42M,-2.49%
2021/5/3,15236.47 ,"15,191.79","15,268.56","15,111.30",48.82M,0.66%
2021/4/30,15135.91 ,"15,204.39","15,244.26","15,135.91",75.20M,-0.12%
2021/4/29,15154.20 ,"15,326.23","15,329.72","15,085.02",80.11M,-0.90%
2021/4/28,15292.18 ,"15,320.40","15,355.28","15,266.61",79.61M,0.28%
2021/4/27,15249.27 ,"15,282.84","15,293.89","15,186.76",54.51M,-0.31%
2021/4/26,15296.34 ,"15,297.93","15,325.89","15,237.02",49.12M,0.11%
2021/4/23,15279.62 ,"15,267.76","15,309.09","15,149.35",57.80M,-0.27%
2021/4/22,15320.52 ,"15,252.04","15,328.33","15,230.20",59.63M,0.82%
2021/4/21,15195.97 ,"15,179.91","15,210.69","15,071.78",67.08M,0.44%
2021/4/20,15129.51 ,"15,361.15","15,393.13","15,109.54",76.23M,-1.55%
2021/4/19,15368.39 ,"15,496.87","15,501.84","15,368.14",61.84M,-0.59%
2021/4/16,15459.75 ,"15,277.85","15,473.83","15,274.22",82.76M,1.34%
2021/4/15,15255.33 ,"15,238.63","15,271.69","15,227.63",61.83M,0.30%
2021/4/14,15209.15 ,"15,253.59","15,255.92","15,191.51",66.67M,-0.17%
2021/4/13,15234.36 ,"15,244.62","15,281.65","15,184.95",62.44M,0.13%
2021/4/12,15215.00 ,"15,238.85","15,275.33","15,212.24",53.65M,-0.13%
2021/4/9,15234.16 ,"15,198.14","15,243.56","15,157.21",56.87M,0.21%
2021/4/8,15202.68 ,"15,236.44","15,247.78","15,144.11",68.86M,0.17%
2021/4/7,15176.36 ,"15,221.23","15,242.73","15,160.28",59.12M,-0.24%
2021/4/6,15212.68 ,"15,289.97","15,311.86","15,209.90",79.48M,0.70%
2021/4/1,15107.17 ,"15,053.77","15,110.92","15,032.52",67.89M,0.66%
2021/3/31,15008.34 ,"14,982.12","15,026.49","14,973.59",76.06M,0.00%
2021/3/30,15008.61 ,"14,897.66","15,029.70","14,890.28",71.17M,1.29%
2021/3/29,14817.72 ,"14,809.80","14,845.42","14,756.04",71.11M,0.47%
2021/3/26,14748.94 ,"14,714.59","14,776.32","14,693.94",67.17M,0.87%
2021/3/25,14621.36 ,"14,550.40","14,621.36","14,422.65",80.10M,0.08%
2021/3/24,14610.39 ,"14,543.58","14,619.04","14,523.12",65.08M,-0.35%
2021/3/23,14662.02 ,"14,582.07","14,707.37","14,516.22",73.30M,0.03%
2021/3/22,14657.21 ,"14,551.17","14,677.12","14,539.27",66.13M,0.25%
2021/3/19,14621.00 ,"14,697.26","14,747.56","14,563.21",207.44M,-1.05%
2021/3/18,14775.52 ,"14,673.72","14,804.01","14,669.95",104.69M,1.23%
2021/3/17,14596.61 ,"14,565.29","14,601.63","14,539.70",75.96M,0.27%
2021/3/16,14557.58 ,"14,519.72","14,601.79","14,511.30",71.43M,0.66%
2021/3/15,14461.42 ,"14,504.49","14,572.24","14,409.35",62.77M,-0.28%
2021/3/12,14502.39 ,"14,492.45","14,527.42","14,450.72",69.10M,-0.46%
2021/3/11,14569.39 ,"14,553.54","14,595.02","14,515.07",74.07M,0.20%
2021/3/10,14540.25 ,"14,439.45","14,560.97","14,408.52",95.72M,0.71%
2021/3/9,14437.94 ,"14,345.51","14,475.65","14,309.35",107.88M,0.40%
2021/3/8,14380.91 ,"14,024.57","14,402.92","13,977.13",109.07M,3.31%
2021/3/5,13920.69 ,"13,958.54","14,068.03","13,868.20",89.79M,-0.97%
2021/3/4,14056.34 ,"14,015.44","14,095.81","13,959.27",84.62M,-0.17%
2021/3/3,14080.03 ,"14,130.86","14,197.49","13,979.73",84.77M,0.29%
2021/3/2,14039.80 ,"13,962.07","14,101.79","13,961.62",63.31M,0.19%
2021/3/1,14012.82 ,"13,962.43","14,022.02","13,873.83",69.57M,1.64%
2021/2/26,13786.29 ,"13,685.80","13,881.26","13,673.07",104.07M,-0.67%
2021/2/25,13879.33 ,"14,045.02","14,051.01","13,879.17",95.43M,-0.69%
2021/2/24,13976.00 ,"13,855.85","13,998.30","13,855.85",68.92M,0.80%
2021/2/23,13864.81 ,"13,984.98","13,989.24","13,664.71",88.20M,-0.61%
2021/2/22,13950.04 ,"13,858.56","13,975.08","13,802.55",66.04M,-0.31%
2021/2/19,13993.23 ,"13,941.40","14,026.18","13,892.72",72.97M,0.77%
2021/2/18,13886.93 ,"13,926.84","13,961.05","13,853.77",67.92M,-0.16%
2021/2/17,13909.27 ,"14,028.10","14,036.95","13,894.06",81.27M,-1.10%
2021/2/16,14064.60 ,"14,105.13","14,130.74","14,049.98",58.66M,-0.32%
2021/2/15,14109.48 ,"14,109.07","14,131.21","14,074.25",49.90M,0.42%
2021/2/12,14049.89 ,"13,976.13","14,050.96","13,916.73",57.70M,0.06%
2021/2/11,14040.91 ,"13,958.39","14,053.06","13,916.63",53.85M,0.77%
2021/2/10,13932.97 ,"14,063.12","14,063.12","13,830.12",67.41M,-0.56%
2021/2/9,14011.80 ,"14,055.60","14,061.61","13,962.14",58.42M,-0.34%
2021/2/8,14059.91 ,"14,156.84","14,169.49","14,056.55",61.53M,0.02%
2021/2/5,14056.72 ,"14,061.69","14,114.44","14,013.13",76.26M,-0.03%
2021/2/4,14060.29 ,"13,971.94","14,069.89","13,955.70",83.87M,0.91%
2021/2/3,13933.63 ,"13,986.72","13,988.15","13,866.39",82.15M,0.71%
2021/2/2,13835.16 ,"13,724.12","13,844.94","13,693.93",78.72M,1.56%
2021/2/1,13622.02 ,"13,559.94","13,648.05","13,518.45",65.32M,1.41%
2021/1/29,13432.87 ,"13,474.20","13,593.03","13,403.74",103.42M,-1.71%
2021/1/28,13665.93 ,"13,500.64","13,698.54","13,310.95",90.78M,0.33%
2021/1/27,13620.46 ,"13,827.47","13,851.84","13,475.03",105.22M,-1.81%
2021/1/26,13870.99 ,"13,687.39","13,925.73","13,670.23",79.52M,1.66%
